StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2244,17,Female,Caucasian,High School,2.99725604057312,28,False,High,True,True,False,False,0.5219557285308838,F
2245,17,Male,Other,Some College,11.436575889587402,1,False,High,True,False,False,False,3.4636876583099365,B
2246,18,Male,Caucasian,High School,5.072849273681641,8,False,None,False,True,False,False,1.9879647493362427,F
2247,16,Female,Caucasian,Some College,4.561236381530762,16,False,Moderate,True,False,False,True,1.6819047927856445,F
2248,16,Male,Caucasian,High School,0.23052027821540833,26,False,Moderate,False,False,False,False,0.1126350611448288,F
2249,16,Female,Caucasian,Some College,2.606814384460449,17,False,High,True,False,False,True,1.9079838991165161,F
2250,18,Male,Other,High School,6.185362339019775,12,False,None,False,False,False,False,1.197933316230774,F
2251,17,Male,Caucasian,Some College,2.3375751972198486,0,True,High,False,False,False,False,3.2152726650238037,B
2252,16,Female,Caucasian,High School,19.7171688079834,11,False,Low,False,False,False,False,2.1902692317962646,D
2253,18,Female,Asian,Some College,6.1726531982421875,19,False,Moderate,False,False,True,False,1.1509661674499512,F
2254,16,Female,Caucasian,Bachelor's,2.6064789295196533,19,False,High,False,False,False,True,0.6901513338088989,F
2255,15,Female,Caucasian,High School,3.9816462993621826,20,False,Moderate,True,False,False,False,1.5199552774429321,F
2256,16,Male,Caucasian,Bachelor's,11.754064559936523,4,True,Moderate,False,False,False,False,3.1689887046813965,B
2257,16,Male,African American,Some College,1.2808704376220703,7,False,None,True,False,False,False,1.8081645965576172,F
2258,17,Male,Other,High School,17.248682022094727,26,True,High,True,False,False,False,1.115878701210022,F
2259,18,Female,Asian,Some College,19.22999382019043,14,False,Very High,False,False,False,False,2.003308057785034,D
2260,17,Male,Caucasian,High School,4.934948444366455,26,True,Very High,False,False,False,False,0.8897148966789246,F
2261,17,Female,Asian,Some College,9.00190544128418,2,True,High,True,True,False,False,3.984673500061035,A
2262,17,Male,Caucasian,Some College,0.44268903136253357,5,False,Low,True,False,False,False,2.3254339694976807,D
2263,17,Female,Caucasian,High School,12.814204216003418,27,False,Low,True,False,True,False,0.6133163571357727,F
2264,17,Female,Caucasian,Some College,8.278521537780762,12,True,Low,True,True,True,False,2.7122297286987305,C
2265,16,Male,Caucasian,Bachelor's,5.401169300079346,11,False,Moderate,False,False,True,False,2.096616268157959,D
2266,17,Female,African American,Bachelor's,4.136742115020752,18,False,Low,True,False,False,False,1.1830638647079468,F
2267,17,Female,African American,Some College,13.080461502075195,28,False,Low,False,False,True,False,0.5601745843887329,F
2268,18,Male,Other,Higher,8.3243408203125,17,False,High,False,False,False,False,1.1674253940582275,F
2269,15,Female,African American,Some College,3.5931856632232666,23,False,Moderate,True,False,False,True,0.9231815338134766,F
2270,16,Female,African American,High School,13.782181739807129,0,False,High,True,False,False,False,3.8412861824035645,A
2271,16,Female,Caucasian,Bachelor's,11.301445960998535,24,False,Very High,True,True,False,False,1.2128807306289673,F
2272,16,Male,Caucasian,Some College,17.17344093322754,26,False,High,False,False,True,False,0.9621492028236389,F
2273,17,Male,African American,Some College,2.349518060684204,6,True,High,True,False,False,False,2.502009153366089,C
2274,17,Female,Caucasian,Some College,15.713332176208496,11,False,High,True,False,False,False,2.456223726272583,D
2275,17,Male,Asian,Bachelor's,13.470335960388184,9,True,Moderate,True,False,False,False,2.646556854248047,C
2276,18,Female,Caucasian,Bachelor's,2.3002188205718994,28,True,None,False,False,False,False,0.38176849484443665,F
2277,15,Female,Caucasian,Some College,13.896414756774902,11,True,None,True,True,False,False,2.396139144897461,D
2278,17,Female,Caucasian,High School,8.83094596862793,10,True,Low,False,True,True,False,2.595648765563965,C
2279,15,Female,Caucasian,Some College,18.899696350097656,3,True,High,True,True,False,False,4.0,A
2280,18,Female,Caucasian,Some College,2.8322269916534424,18,True,Very High,True,False,False,False,1.4195226430892944,F
2281,16,Male,Asian,High School,12.856667518615723,5,False,Very High,True,True,False,False,3.4326846599578857,B
2282,17,Female,Caucasian,Some College,7.63960075378418,24,False,None,False,False,False,True,0.12930674850940704,F
2283,15,Male,African American,Some College,19.136293411254883,8,True,Very High,False,False,False,False,2.928948163986206,C
2284,15,Male,Caucasian,High School,6.5994977951049805,19,False,Moderate,False,False,False,False,0.947133481502533,F
2285,17,Female,Caucasian,High School,19.24371910095215,9,True,High,False,True,False,False,2.999544143676758,C
2286,16,Female,Caucasian,High School,18.02971649169922,4,True,Low,True,False,False,False,3.0553863048553467,B
2287,16,Male,Asian,Bachelor's,5.407664775848389,26,False,None,False,False,False,False,0.0,F
2288,16,Male,Caucasian,High School,16.07083511352539,12,True,Moderate,False,True,False,True,2.745858907699585,C
2289,18,Male,Asian,High School,19.912084579467773,8,False,High,True,False,True,True,3.2146284580230713,B
2290,15,Female,Caucasian,Some College,5.05325984954834,1,False,Low,False,False,True,False,3.4154133796691895,B
2291,15,Male,Asian,High School,8.735543251037598,17,False,Low,True,False,False,True,1.4693893194198608,F
2292,15,Female,Caucasian,None,10.40361499786377,20,False,Very High,False,False,False,False,1.5521129369735718,F
2293,18,Female,African American,High School,5.898622512817383,0,False,Very High,False,False,False,False,3.548459768295288,A
2294,15,Female,African American,Some College,0.30529677867889404,23,False,None,True,False,False,False,0.19262510538101196,F
2295,18,Male,Other,Some College,4.402585029602051,20,False,High,False,False,False,False,1.3489974737167358,F
2296,16,Female,Caucasian,High School,5.638737678527832,11,True,Moderate,False,True,False,False,2.1431050300598145,D
2297,17,Female,Caucasian,Some College,8.871994018554688,9,False,Moderate,False,True,False,True,2.471386432647705,D
2298,15,Female,Caucasian,Higher,3.4220495223999023,1,False,Moderate,False,True,False,False,3.205425262451172,B
2299,15,Female,Asian,High School,17.465087890625,27,False,Moderate,True,False,False,False,0.4541144371032715,F
2300,16,Female,African American,High School,14.098222732543945,8,True,Moderate,True,False,False,False,2.809833288192749,C
2301,17,Male,Asian,High School,1.7040095329284668,1,True,Moderate,False,False,False,False,2.9975056648254395,C
2302,18,Female,Caucasian,Some College,13.001849174499512,22,False,Moderate,True,True,False,True,1.1761890649795532,F
2303,17,Female,Caucasian,Some College,13.073129653930664,23,False,High,True,True,True,False,1.6689245700836182,F
2304,16,Male,Caucasian,High School,19.12442398071289,29,True,High,True,True,False,False,1.6230040788650513,F
2305,16,Female,Other,Some College,0.060417428612709045,21,False,Moderate,False,False,False,True,0.5177931189537048,F
2306,17,Male,African American,None,4.958649158477783,13,False,Low,True,False,False,False,1.9461007118225098,F
2307,18,Female,Other,Some College,18.555830001831055,10,False,High,False,True,False,False,2.8150031566619873,C
2308,18,Male,Caucasian,Some College,18.64267921447754,22,False,High,True,False,False,False,1.2481825351715088,F
2309,15,Male,African American,High School,14.411728858947754,10,True,High,True,False,False,False,2.759014368057251,C
2310,18,Female,African American,Some College,15.315266609191895,16,False,Moderate,False,True,False,False,1.9212942123413086,F
2311,17,Female,Caucasian,High School,1.829659104347229,3,False,Low,False,False,False,False,2.732290744781494,C
2312,16,Female,Asian,Some College,10.27751636505127,12,False,High,False,False,False,False,2.2286086082458496,D
2313,15,Male,Other,None,4.631659984588623,6,True,Moderate,False,False,True,False,2.6116883754730225,C
2314,15,Male,Asian,Bachelor's,3.6243607997894287,15,True,Very High,False,False,True,False,2.1977767944335938,D
2315,16,Male,Asian,High School,16.206066131591797,0,True,High,True,False,False,False,3.3355066776275635,B
2316,18,Female,Caucasian,Bachelor's,2.7007627487182617,12,False,Low,False,False,False,False,1.7215979099273682,F
2317,16,Male,Caucasian,High School,9.373032569885254,0,False,Moderate,False,True,True,True,3.287973165512085,B
2318,18,Male,Other,Some College,18.771564483642578,10,True,High,False,False,False,False,2.561964511871338,C
2319,16,Female,Caucasian,High School,3.7166411876678467,5,False,Moderate,False,False,False,False,2.358571767807007,D
2320,17,Male,Asian,Bachelor's,19.55986785888672,19,True,Moderate,False,False,False,False,1.4976736307144165,F
2321,18,Male,Asian,High School,19.885759353637695,2,False,High,True,False,False,False,3.5172371864318848,A
2322,17,Female,African American,High School,11.112342834472656,11,False,High,False,False,False,False,2.40408992767334,D
2323,15,Male,Other,Some College,3.4028549194335938,4,False,Low,True,True,True,True,2.5172290802001953,C
2324,16,Female,Caucasian,None,6.3220977783203125,8,True,Moderate,False,False,False,False,2.43524432182312,D
2325,15,Female,Caucasian,High School,8.489856719970703,25,True,Very High,True,False,False,False,1.283227562904358,F
2326,15,Female,Caucasian,Bachelor's,6.186484336853027,25,False,Very High,False,True,False,False,1.09943425655365,F
2327,15,Female,Caucasian,Higher,5.612711429595947,11,False,High,True,False,False,False,2.1911966800689697,D
2328,15,Female,Caucasian,High School,19.44459342956543,29,True,Very High,True,False,True,False,1.584478735923767,F
2329,16,Male,Caucasian,Bachelor's,3.0672965049743652,29,False,Moderate,True,False,False,False,0.475730836391449,F
2330,15,Male,Asian,Some College,14.666558265686035,27,True,Moderate,True,False,False,False,1.2072685956954956,F
2331,16,Female,Other,High School,0.008205789141356945,26,False,Moderate,True,False,False,False,0.26492416858673096,F
2332,16,Female,Caucasian,Some College,11.923653602600098,9,False,Low,True,False,False,False,2.7066595554351807,C
2333,17,Male,Caucasian,Some College,18.31886100769043,18,False,Moderate,True,False,False,False,1.5304279327392578,F
2334,18,Female,Other,Higher,5.758681774139404,4,False,Moderate,True,True,False,True,3.1274526119232178,B
2335,18,Female,Caucasian,High School,3.710519552230835,25,False,High,True,False,False,False,1.0036141872406006,F
2336,16,Female,Caucasian,Some College,13.03359603881836,4,False,High,False,False,False,True,3.369218587875366,B
2337,17,Male,Caucasian,None,14.252028465270996,8,False,High,False,False,False,False,2.791386127471924,C
2338,16,Male,African American,High School,13.760610580444336,26,False,Moderate,True,False,False,False,0.6735259294509888,F
2339,16,Female,Caucasian,None,6.386337757110596,27,False,Low,False,False,False,False,0.33755412697792053,F
2340,16,Female,Other,Higher,5.044047832489014,25,True,Moderate,True,False,False,False,0.8868893980979919,F
2341,17,Male,Caucasian,Bachelor's,19.118375778198242,26,False,High,False,True,True,False,1.5066627264022827,F
2342,18,Male,African American,Some College,18.46599006652832,19,False,Low,False,True,True,False,1.7051993608474731,F
2343,17,Female,Caucasian,Some College,9.146331787109375,16,False,Moderate,True,False,False,True,1.9727914333343506,F
2344,15,Female,Caucasian,High School,16.923877716064453,9,False,Moderate,False,True,False,False,2.6260828971862793,C
2345,17,Male,African American,High School,9.046469688415527,20,True,High,False,False,False,False,1.671968698501587,F
2346,17,Male,Asian,High School,8.487780570983887,0,False,High,False,False,False,False,3.0937609672546387,B
2347,17,Male,Asian,High School,3.135258913040161,21,True,High,False,True,False,True,1.643373727798462,F
2348,17,Female,African American,Some College,8.528120994567871,27,False,Moderate,True,True,False,False,0.3392066955566406,F
2349,18,Male,Other,Some College,10.74833869934082,15,False,Moderate,False,False,True,True,1.9263590574264526,F
2350,15,Female,Asian,None,0.4500865340232849,25,False,Low,True,False,False,False,0.44990620017051697,F
2351,18,Male,Asian,None,8.8822603225708,25,True,Low,False,False,False,False,0.7095708250999451,F
2352,18,Male,Caucasian,High School,15.627124786376953,14,True,Low,True,False,False,True,1.7482796907424927,F
2353,17,Male,Caucasian,Some College,13.600920677185059,22,False,Low,False,True,False,False,0.9721682667732239,F
2354,16,Male,Caucasian,Bachelor's,12.703139305114746,16,True,Low,False,False,False,True,1.9349358081817627,F
2355,16,Female,African American,Some College,18.19110870361328,25,False,Low,False,False,True,False,0.6903479099273682,F
2356,18,Female,Caucasian,Bachelor's,0.36064019799232483,19,True,Low,False,False,False,False,0.7303661704063416,F
2357,18,Male,Caucasian,Some College,11.140952110290527,24,False,High,False,False,False,True,0.6822651624679565,F
2358,17,Female,Asian,High School,15.746976852416992,12,False,Very High,True,True,False,False,3.02348256111145,B
2359,18,Male,Asian,High School,10.82670783996582,0,False,High,False,True,True,False,3.7296524047851562,A
2360,17,Male,Other,Bachelor's,6.477910995483398,24,True,None,False,False,False,False,0.8419632315635681,F
2361,16,Male,Caucasian,Some College,2.7250113487243652,7,True,Moderate,False,False,False,False,2.584174394607544,C
2362,16,Male,African American,High School,17.75126075744629,4,True,High,True,False,False,False,3.3721261024475098,B
2363,15,Female,Caucasian,Some College,9.415247917175293,5,True,Low,False,False,False,False,3.060805320739746,B
2364,16,Male,Caucasian,Some College,17.56230354309082,22,False,High,False,False,False,False,1.1680519580841064,F
2365,18,Male,Caucasian,Some College,11.717042922973633,19,True,Moderate,False,False,False,False,1.349256157875061,F
2366,16,Female,Caucasian,Bachelor's,13.483841896057129,29,True,Very High,True,False,False,False,1.1179648637771606,F
2367,17,Male,Caucasian,Some College,16.085222244262695,13,False,High,True,False,True,False,2.578667640686035,C
2368,16,Male,Asian,Some College,13.183111190795898,21,False,High,False,True,False,False,1.6255519390106201,F
2369,15,Male,Caucasian,None,7.96109676361084,22,False,High,False,False,False,True,0.9340164065361023,F
2370,16,Female,Asian,None,10.27266788482666,10,True,Low,False,True,False,True,2.7026383876800537,C
2371,17,Male,African American,High School,16.060911178588867,5,True,Low,True,False,False,False,2.9640092849731445,C
2372,17,Female,Caucasian,None,7.473005771636963,10,True,Moderate,False,True,False,False,2.267458200454712,D
2373,18,Male,Caucasian,Some College,7.762429237365723,12,True,Low,True,False,False,False,1.753623127937317,F
2374,16,Male,Caucasian,Some College,1.9138022661209106,11,True,Low,False,True,False,False,2.0232341289520264,D
2375,17,Female,African American,High School,18.291688919067383,21,True,Moderate,False,False,False,False,1.678012490272522,F
2376,15,Male,Caucasian,Bachelor's,1.8207262754440308,1,True,High,False,True,True,False,3.6598362922668457,A
2377,18,Male,Caucasian,High School,12.964183807373047,20,False,None,True,True,False,False,1.3627443313598633,F
2378,15,Female,Caucasian,High School,8.26388931274414,2,False,Low,True,False,False,False,2.8138058185577393,C
2379,16,Female,African American,High School,8.112387657165527,22,False,Moderate,True,False,False,False,1.3027119636535645,F
2380,16,Female,Other,High School,13.591036796569824,3,True,Moderate,False,True,False,True,3.383911371231079,B
2381,16,Female,Caucasian,High School,1.341874599456787,16,False,Low,False,True,False,False,1.378751277923584,F
2382,18,Female,Asian,Some College,11.874115943908691,27,False,Very High,False,True,False,False,0.7314868569374084,F
2383,17,Male,African American,Some College,15.440635681152344,27,False,Moderate,False,True,False,False,0.40056946873664856,F
2384,18,Female,Other,Higher,16.564254760742188,21,False,Moderate,False,True,True,False,1.729073166847229,F
2385,15,Male,Asian,None,3.4106078147888184,5,False,None,False,False,False,False,2.6156537532806396,C
2386,18,Male,African American,High School,17.948381423950195,6,False,Moderate,False,False,True,True,2.986942768096924,C
2387,15,Male,African American,None,13.12292194366455,14,False,High,False,False,False,False,2.1269888877868652,D
2388,18,Female,Asian,Some College,17.637096405029297,10,False,Low,True,False,True,False,2.708111047744751,C
2389,17,Female,Caucasian,None,9.70561408996582,23,False,Moderate,False,False,False,False,0.8157773613929749,F
2390,15,Male,Caucasian,Bachelor's,10.840666770935059,2,False,None,True,False,False,False,2.524423837661743,C
2391,16,Female,Caucasian,Some College,18.380765914916992,29,False,Very High,False,False,False,False,0.9082385897636414,F
2392,16,Female,Asian,Some College,17.99818992614746,5,False,None,True,False,False,False,3.055690288543701,B
2393,18,Female,Asian,Some College,8.963217735290527,25,False,High,False,False,False,True,0.837946891784668,F
2394,16,Female,Caucasian,High School,5.488252639770508,1,False,Moderate,False,False,False,False,2.833576202392578,C
2395,15,Male,African American,High School,7.86340856552124,28,True,Moderate,True,False,False,False,0.7852135896682739,F
2396,16,Male,Caucasian,High School,7.755286693572998,13,False,High,False,False,False,True,1.8856147527694702,F
2397,17,Female,Caucasian,Some College,5.737337589263916,8,False,Low,True,True,False,False,2.701230525970459,C
2398,17,Male,Other,High School,5.371592044830322,17,False,Moderate,True,False,False,False,1.5219159126281738,F
2399,18,Female,Caucasian,High School,17.22125816345215,18,False,Moderate,False,True,False,False,1.8797259330749512,F
2400,15,Female,Caucasian,Higher,1.3972383737564087,11,False,None,True,False,True,False,2.0373480319976807,D
2401,17,Male,African American,None,13.552223205566406,12,False,High,True,False,False,False,2.5206737518310547,C
2402,17,Male,Asian,Bachelor's,3.4564011096954346,25,False,None,False,False,False,False,0.13616590201854706,F
2403,15,Male,Caucasian,Some College,6.890117645263672,11,False,High,True,False,False,False,1.974655270576477,F
2404,16,Female,African American,High School,1.230860710144043,11,False,Moderate,True,False,True,False,2.1949803829193115,D
2405,16,Male,African American,High School,5.399472713470459,17,True,Low,False,False,True,False,1.7179958820343018,F
2406,18,Female,Caucasian,High School,15.36842155456543,8,False,High,False,True,False,False,2.510328769683838,C
2407,16,Male,Caucasian,Some College,17.700305938720703,16,True,Moderate,False,True,True,False,2.434950590133667,D
2408,15,Male,African American,Some College,4.430542945861816,20,False,Moderate,True,True,False,False,1.355053424835205,F
2409,17,Female,Caucasian,Some College,9.270956993103027,15,False,Moderate,True,True,False,True,1.5452550649642944,F
2410,16,Female,Other,Bachelor's,9.40648078918457,16,False,Low,True,False,False,True,1.619030475616455,F
2411,18,Female,Asian,Some College,17.471506118774414,20,True,High,False,False,False,False,2.0207417011260986,D
2412,16,Female,Other,High School,15.2559814453125,23,False,Moderate,False,False,False,True,0.9835770130157471,F
2413,15,Female,Caucasian,High School,10.261544227600098,7,False,Low,True,False,False,True,2.0624682903289795,D
2414,18,Female,Other,Bachelor's,13.41494369506836,10,False,High,False,True,False,False,2.6441941261291504,C
2415,16,Female,Caucasian,High School,16.947101593017578,23,False,None,True,True,False,False,1.347863793373108,F
2416,18,Female,Caucasian,None,0.19077907502651215,1,True,Low,True,True,False,False,3.0552539825439453,B
2417,15,Male,Caucasian,Some College,8.05780029296875,7,False,Moderate,False,True,False,False,2.513692617416382,C
2418,17,Female,Caucasian,Some College,18.14486312866211,11,False,High,False,False,False,False,2.34037184715271,D
2419,15,Female,African American,Bachelor's,14.80626106262207,20,False,Very High,False,False,False,False,1.5820932388305664,F
2420,15,Male,Caucasian,Some College,10.856827735900879,0,False,High,True,False,True,False,3.565524101257324,A
2421,15,Female,Caucasian,None,10.592890739440918,22,False,Moderate,True,True,False,False,1.6014724969863892,F
2422,15,Male,African American,Bachelor's,6.95540189743042,12,False,High,True,True,False,False,2.6372663974761963,C
2423,17,Male,Caucasian,High School,10.41041088104248,21,False,Moderate,False,False,False,True,0.9052099585533142,F
2424,17,Female,African American,High School,13.107664108276367,20,True,Low,False,False,False,False,1.576756477355957,F
2425,18,Male,Caucasian,Some College,8.367260932922363,16,False,Very High,True,False,True,False,1.7850518226623535,F
2426,16,Female,Asian,None,14.283062934875488,13,True,Low,False,False,False,False,1.8800650835037231,F
2427,17,Male,Asian,Some College,17.22464370727539,13,False,Moderate,True,True,False,False,2.555222988128662,C
2428,17,Male,Caucasian,High School,3.0936970710754395,15,False,High,False,False,False,False,1.5743061304092407,F
2429,16,Male,Caucasian,Some College,9.030940055847168,16,False,High,False,False,True,False,1.8138465881347656,F
2430,17,Female,Caucasian,High School,8.160402297973633,5,True,None,False,False,False,False,2.584468364715576,C
2431,15,Female,Asian,Some College,13.749296188354492,25,False,None,False,True,False,True,0.5297986268997192,F
2432,15,Male,Caucasian,Bachelor's,4.997349262237549,27,False,Moderate,True,False,False,False,0.7146512866020203,F
2433,16,Male,Caucasian,High School,12.805018424987793,6,False,Moderate,False,False,False,True,2.737474203109741,C
2434,18,Female,Caucasian,High School,17.549785614013672,25,True,Moderate,True,False,False,False,1.2705295085906982,F
2435,18,Female,Caucasian,High School,8.362631797790527,25,False,Moderate,False,False,False,False,0.7508880496025085,F
2436,16,Male,Caucasian,High School,18.220314025878906,0,False,Very High,False,False,False,False,3.7526392936706543,A
2437,16,Male,Asian,Some College,19.8632755279541,24,False,Low,False,True,True,False,1.1622577905654907,F
2438,15,Female,Caucasian,Some College,2.1218409538269043,14,True,Moderate,False,True,False,False,1.8714659214019775,F
2439,18,Female,Caucasian,High School,4.6610636711120605,19,True,Moderate,False,False,False,False,1.074937343597412,F
2440,17,Female,Asian,High School,19.00759506225586,20,False,Low,True,False,False,False,1.3127723932266235,F
2441,15,Female,Asian,High School,19.166553497314453,17,False,Low,False,True,False,False,1.7028816938400269,F
2442,16,Female,Caucasian,Some College,1.9541455507278442,29,True,Very High,False,False,False,False,0.5403751730918884,F
2443,18,Male,Caucasian,High School,0.29997000098228455,27,True,High,False,False,False,False,0.34182238578796387,F
2444,17,Female,Caucasian,Higher,3.2220003604888916,25,False,Low,False,False,False,True,0.2697208523750305,F
2445,17,Male,Other,Some College,19.920255661010742,12,True,High,False,False,False,False,2.5041677951812744,C
2446,15,Female,Caucasian,High School,3.599992275238037,23,False,Low,True,False,False,False,0.5303581953048706,F
2447,18,Male,Other,Some College,10.050951957702637,29,False,High,False,True,True,False,0.8201055526733398,F
2448,18,Female,African American,Bachelor's,16.968355178833008,1,True,None,False,True,False,False,3.40848970413208,B
2449,16,Female,African American,Some College,0.40803220868110657,18,False,High,True,False,False,False,1.3503297567367554,F
2450,18,Male,Caucasian,High School,12.0897798538208,14,True,None,False,True,False,True,2.0297365188598633,D
2451,18,Male,Caucasian,High School,5.54050874710083,11,False,Moderate,False,False,True,False,1.7745311260223389,F
2452,15,Female,Caucasian,Bachelor's,17.2466983795166,14,False,High,False,False,True,False,1.9919099807739258,F
2453,18,Female,Caucasian,Some College,5.669222831726074,24,True,Low,False,False,True,False,0.7540357112884521,F
2454,17,Female,African American,Some College,13.735114097595215,17,False,Moderate,False,False,False,False,1.491382122039795,F
2455,15,Female,Other,Bachelor's,13.484393119812012,13,False,None,True,True,False,False,2.1573917865753174,D
2456,15,Female,African American,Bachelor's,4.429871082305908,5,True,High,True,True,False,True,3.1073484420776367,B
2457,16,Male,Asian,Bachelor's,0.6959840059280396,11,False,Moderate,True,True,False,False,1.9995719194412231,F
2458,18,Male,Caucasian,None,8.184991836547852,19,False,Moderate,False,False,False,True,1.363340973854065,F
2459,16,Female,Caucasian,Some College,5.783863067626953,22,True,Very High,True,False,False,False,1.306868076324463,F
2460,17,Male,Caucasian,Some College,16.179555892944336,29,False,Moderate,False,False,False,False,0.588555634021759,F
2461,15,Male,African American,Some College,16.00728416442871,29,True,None,False,True,True,False,0.6819561123847961,F
2462,15,Male,Other,Some College,9.14047908782959,5,True,High,False,False,False,False,2.8185818195343018,C
2463,15,Female,African American,High School,12.130244255065918,25,False,High,False,False,True,False,0.744692862033844,F
2464,17,Male,Caucasian,Some College,12.085190773010254,29,False,Very High,True,False,False,True,0.7251929640769958,F
2465,17,Female,Caucasian,Some College,16.543163299560547,8,True,Low,True,False,False,False,2.9268205165863037,C
2466,16,Male,African American,None,8.500048637390137,29,False,Moderate,True,True,False,False,0.5522575974464417,F
2467,16,Female,Caucasian,Some College,5.5089335441589355,24,False,High,True,True,False,False,1.2987290620803833,F
2468,16,Male,Asian,High School,5.300698280334473,25,False,High,True,True,False,True,1.1867377758026123,F
2469,18,Female,Asian,High School,10.723845481872559,3,False,High,False,True,False,True,3.3327887058258057,B
2470,15,Female,African American,None,8.982964515686035,16,False,Low,False,False,False,False,1.4890670776367188,F
2471,15,Male,Caucasian,Some College,8.80241584777832,1,True,Low,True,False,True,False,3.307378053665161,B
2472,16,Female,Caucasian,Some College,1.822746753692627,15,True,Low,False,False,False,False,1.61094069480896,F
2473,15,Female,Caucasian,Some College,14.372075080871582,23,False,Very High,True,True,False,False,2.0573785305023193,D
2474,16,Female,Caucasian,Some College,4.274733543395996,13,False,Low,False,False,False,False,1.6737114191055298,F
2475,18,Female,Caucasian,Bachelor's,3.939072608947754,25,False,Moderate,False,False,True,False,0.49063006043434143,F
2476,18,Female,African American,High School,8.255166053771973,7,False,Moderate,False,False,False,True,2.231657028198242,D
2477,17,Female,African American,High School,4.555566787719727,13,True,Moderate,True,False,True,False,2.259451150894165,D
2478,18,Female,Caucasian,Bachelor's,11.677165031433105,1,True,Moderate,False,False,False,False,3.4544625282287598,B
2479,16,Female,Caucasian,High School,7.429266929626465,15,True,High,True,False,False,False,2.1586101055145264,D
2480,18,Male,Caucasian,Higher,8.97823429107666,3,False,Moderate,False,True,False,False,2.747908353805542,C
2481,17,Male,Caucasian,Bachelor's,10.743386268615723,0,False,Low,True,False,False,True,3.3239028453826904,B
2482,15,Female,Asian,Some College,4.0707106590271,22,False,Moderate,False,False,False,False,0.909763514995575,F
2483,16,Female,Caucasian,Higher,3.115032434463501,19,False,High,False,True,False,False,1.167895793914795,F
2484,15,Male,Caucasian,None,17.60843849182129,26,False,Very High,False,False,False,False,1.2204179763793945,F
2485,17,Male,Caucasian,High School,8.674473762512207,13,True,High,False,False,True,False,2.3345255851745605,D
2486,17,Male,Asian,Some College,8.24187183380127,7,True,High,False,False,False,False,2.8447322845458984,C
2487,17,Female,African American,High School,0.7122430205345154,24,True,Moderate,True,False,False,False,0.9722477197647095,F
2488,15,Male,Caucasian,Bachelor's,9.959526062011719,27,True,High,False,False,False,True,0.8563970327377319,F
2489,15,Female,African American,None,11.083394050598145,24,False,Very High,False,False,False,False,0.9526750445365906,F
2490,15,Female,Asian,Some College,11.176817893981934,2,False,Moderate,False,True,False,False,3.235302686691284,B
2491,15,Male,Other,Some College,14.140623092651367,4,False,None,False,False,False,False,2.5334324836730957,C
2492,17,Female,Caucasian,Some College,3.5496366024017334,5,False,Very High,False,False,False,False,2.772388458251953,C
2493,17,Female,Asian,High School,5.04446268081665,21,False,High,False,False,False,False,0.9467679262161255,F
2494,16,Female,Other,High School,16.214609146118164,25,True,Moderate,False,True,False,False,1.3154643774032593,F
2495,16,Female,Other,Bachelor's,18.94341278076172,7,False,Very High,False,True,True,False,3.3182079792022705,B
2496,15,Male,African American,High School,2.7186548709869385,5,False,Moderate,False,False,True,False,2.331108808517456,D
2497,18,Male,African American,Bachelor's,9.952991485595703,5,False,Moderate,True,False,False,False,2.905973196029663,C
2498,18,Female,Caucasian,Some College,4.283524990081787,3,False,High,False,True,True,False,3.3445751667022705,B
2499,17,Female,Asian,Some College,1.2014633417129517,6,False,Low,False,False,False,False,2.1681790351867676,D
2500,17,Male,African American,Some College,6.510066986083984,29,False,High,False,False,False,True,0.2111942172050476,F
2501,17,Female,African American,High School,2.8737525939941406,29,False,Low,False,False,False,False,0.0,F
2502,16,Male,Caucasian,Some College,14.198661804199219,23,True,Low,False,False,False,False,0.8939859867095947,F
2503,16,Female,Asian,Bachelor's,10.674508094787598,18,False,Moderate,True,False,True,False,1.8307932615280151,F
2504,17,Female,Asian,Some College,2.8766894340515137,6,False,Moderate,False,False,False,False,2.4651174545288086,D
2505,17,Male,Caucasian,Higher,0.18483176827430725,2,False,Low,True,False,False,False,2.650522232055664,C
2506,17,Male,Asian,Some College,16.16314125061035,7,True,Very High,False,False,False,False,3.161961555480957,B
2507,18,Male,African American,High School,3.523888111114502,0,False,Moderate,True,False,False,False,2.905703067779541,C
2508,16,Male,Asian,High School,12.124332427978516,0,True,Low,True,False,True,False,3.73268461227417,A
2509,18,Female,Caucasian,Higher,6.738438129425049,13,True,Moderate,False,True,False,False,2.1096863746643066,D
2510,18,Male,Caucasian,High School,11.709718704223633,5,True,High,False,False,False,False,2.5466346740722656,C
2511,17,Female,Other,Bachelor's,6.313072681427002,9,False,Moderate,False,False,False,True,2.1156039237976074,D
2512,17,Male,Caucasian,Bachelor's,1.7387912273406982,24,False,Low,True,False,False,False,0.4837893843650818,F
2513,15,Male,Asian,High School,4.459000110626221,27,False,Low,False,False,False,False,0.0,F
2514,15,Female,Caucasian,None,3.761171340942383,13,False,Moderate,False,False,False,False,1.8111554384231567,F
2515,18,Male,African American,Some College,8.560386657714844,3,False,Moderate,False,False,False,True,2.6741626262664795,C
2516,16,Male,Caucasian,High School,13.16567611694336,5,True,High,False,False,True,False,3.102745532989502,B
